ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSMUSG00000032776.9_Mctp2,84.92159451797204,6.314790402414017,0.6028317561053497,10.47521192846791,1.1228581851678961e-25,2.991985194939686e-23,Mctp2
ENSMUSG00000056054.9_S100a8,135.78930211732225,6.309759903531041,1.4316749638885862,4.407257277443088,1.0468781170267067e-05,0.00011144393968594074,S100a8
ENSMUSG00000025746.11_Il6,72.13390833381096,6.2925725317652645,1.3103854862363395,4.802077402305984,1.570279677741126e-06,2.069805480858166e-05,Il6
ENSMUSG00000076309.2_Mir147,5.977089646944894,6.283233834999414,1.9297636490093946,3.255960302819874,0.0011300955065066875,0.006269460016878869,Mir147
ENSMUSG00000111838.1_mmu-mir-147,5.977089646944894,6.283233834999414,1.9297636490093946,3.255960302819874,0.0011300955065066875,0.006269460016878869,mmu-mir-147
ENSMUSG00000020407.13_Upp1,679.6258220606173,6.234724776667552,0.5542543682545419,11.248850949613532,2.3462869038533023e-29,9.450625389474231e-27,Upp1
ENSMUSG00000057726.3_Serpinb9g,5.69555985692218,6.179040394617478,2.259897373186802,2.7342128310473157,0.006252961234256335,0.025387081241753335,Serpinb9g
ENSMUSG00000066363.12_Serpina3f,22.458054261305204,6.119632346326168,1.02926832809242,5.9456141603695345,2.754222168051034e-09,6.844064268385066e-08,Serpina3f
ENSMUSG00000112855.1_AC153966.2,8.89956358841142,6.0665729580330305,1.6413603781164654,3.696063971639607,0.00021896782031887514,0.0015802177699678823,AC153966.2
ENSMUSG00000074830.4_Zfp640,5.2331841779334285,6.053609585784132,2.279585556584915,2.6555746364936375,0.007917341105002921,0.030732484970562662,Zfp640
ENSMUSG00000037035.5_Inhbb,226.59265084265746,5.998796729374964,0.7950325809039451,7.545347037921873,4.5108467612333084e-14,2.6217404665960033e-12,Inhbb
ENSMUSG00000027412.12_Lpin3,452.77130157119115,5.990691781671987,0.586231866743862,10.218980102440346,1.6304727651642167e-24,3.6675049730706796e-22,Lpin3
ENSMUSG00000025383.2_Il23a,12.941964163180474,5.917734879750541,1.341217721296113,4.41221047544154,1.0232057133877292e-05,0.00010939458614737943,Il23a
ENSMUSG00000023046.6_Igfbp6,77.68903246330223,5.889660154838077,0.7080796726440372,8.317793014514205,8.96163374304816e-17,7.839166486343139e-15,Igfbp6
ENSMUSG00000028364.15_Tnc,73.45756264863435,5.8654006815723845,0.6028482348202714,9.729481389824507,2.257408963148713e-22,3.9098323241735704e-20,Tnc
ENSMUSG00000114339.1_AC160984.1,12.2475331032897,5.828978524631941,1.3587969676282707,4.289808310954803,1.788274006608442e-05,0.00018038966682852776,AC160984.1
ENSMUSG00000050370.4_Ch25h,4369.620869936807,5.8155252677054134,0.28059471953701265,20.7257117215219,2.031023116165533e-95,7.035464074397407e-92,Ch25h
ENSMUSG00000031562.15_Dctd,52.68385411310954,5.80709039471254,0.6342372601942874,9.156022137415325,5.384561546581433e-20,7.012075638104542e-18,Dctd
ENSMUSG00000051439.6_Cd14,1686.7995159585132,5.783589786552186,0.9722705411223955,5.9485395699386014,2.7054548871953243e-09,6.742227143341442e-08,Cd14
ENSMUSG00000020676.2_Ccl11,117.81750179941778,5.748452234520794,1.0102480375153866,5.690139471746553,1.2693564931279576e-08,2.74472590024672e-07,Ccl11
ENSMUSG00000060988.12_Galnt13,46.068876086380435,5.7217258059837635,0.8368974332676633,6.836830391083056,8.096450178335628e-12,3.276413950672268e-10,Galnt13
ENSMUSG00000067919.8_Rex2,27.975157017544202,5.709163066725229,1.0026671592290963,5.6939763252191655,1.2411430177478033e-08,2.69043768052465e-07,Rex2
ENSMUSG00000086142.3_Ppp4r3c-ps,6.782015011788309,5.670924424447006,1.6848184907350428,3.3658963595377727,0.0007629536839034402,0.004520820323368999,Ppp4r3c-ps
ENSMUSG00000049723.14_Mmp12,20.830171628034144,5.630990617927448,1.2389507278287746,4.544967359432927,5.494376772058533e-06,6.306335698611915e-05,Mmp12
ENSMUSG00000041014.17_Nrg3,26.72297196604758,5.612337258835764,0.968159023854651,5.796916746683486,6.7545200786519565e-09,1.5541552856889028e-07,Nrg3
ENSMUSG00000024222.16_Fkbp5,539.95019065438,5.595519931361886,0.5732230714273245,9.761505093347079,1.6469262993786653e-22,2.881289242953382e-20,Fkbp5
ENSMUSG00000019936.10_Epyc,6.38399345891113,5.575535149647473,1.6515775670780481,3.3758845244620543,0.0007357879417212148,0.004395945895347168,Epyc
ENSMUSG00000021070.6_Bdkrb2,44.58802516895097,5.565092580577832,0.9324136103101187,5.96848063889468,2.3947305551205543e-09,6.02859494399535e-08,Bdkrb2
ENSMUSG00000001473.6_Tubb6,3898.7395247332715,5.532055261254612,0.4583319874941279,12.069974193816197,1.5218202144607718e-33,8.502556811116312e-31,Tubb6
ENSMUSG00000046258.4_Adam29,6.04497755185089,5.497034939260289,1.8540067724562481,2.964948683535627,0.0030273342353721736,0.01413299971877252,Adam29
ENSMUSG00000064057.12_Scgb3a1,3168.931429940674,5.4505217522224,0.20370732078013185,26.756631677981428,1.0337826502469819e-157,8.952557751138863e-154,Scgb3a1
ENSMUSG00000021803.10_Cdhr1,5.3606950091811685,5.317408653130644,1.714700555244336,3.101071284352002,0.0019282186530582765,0.009722488230267641,Cdhr1
ENSMUSG00000112610.1_AC153484.1,5.091682020314687,5.258681764744357,1.910503566253137,2.7525108341240303,0.005914018954738813,0.024192444094491318,AC153484.1
ENSMUSG00000028862.6_Map3k6,3184.887107655808,5.244324755555825,0.2114776420057902,24.798483214656976,9.309118269201169e-136,5.3744642807521417e-132,Map3k6
ENSMUSG00000061388.11_Csn1s2b,21.2870816367826,5.243343554881878,1.0514182088976205,4.986924813085899,6.134792559832922e-07,9.104936344156488e-06,Csn1s2b
ENSMUSG00000043079.17_Synpo,3092.185688294099,5.180788322924682,0.28911828692797603,17.91926888462541,8.341721794151441e-72,1.8059827684337868e-68,Synpo
ENSMUSG00000026073.13_Il1r2,21.607949573546065,5.134152034507349,1.1560885609929172,4.440967766429448,8.955521009446865e-06,9.712562547502799e-05,Il1r2
ENSMUSG00000060034.5_Ctf2,4.611769641416264,5.106040839247172,1.8620992392368854,2.7420884621271315,0.006104989753856857,0.024873776178969836,Ctf2
ENSMUSG00000040026.8_Saa3,38.25908584053413,5.105198044979257,2.0340787264583495,2.509833065246304,0.012078824745886318,0.043215295310628184,Saa3
ENSMUSG00000112794.1_AC160029.2,4.437034404891379,5.093137498873515,1.6536915062534348,3.079859501977131,0.0020709826439134125,0.010289563795920914,AC160029.2
ENSMUSG00000024409.8_Psors1c2,26.400927212714013,5.081751375559206,0.8868170847116202,5.730326426008939,1.0023755104055282e-08,2.23150949103133e-07,Psors1c2
ENSMUSG00000060630.7_Zfp735,18.22386064421649,5.044811136877814,0.9530997893248297,5.293056606854911,1.2028866581056074e-07,2.079241209420072e-06,Zfp735
ENSMUSG00000044827.10_Tlr1,23.63900699727878,5.033979385100433,1.747121217213291,2.881299440189832,0.003960391918341222,0.017556690050081897,Tlr1
ENSMUSG00000024903.10_Lao1,156.4307970316043,4.99930745423084,0.35814424962200725,13.958921466719657,2.7760297810759903e-44,3.434345414874011e-41,Lao1
ENSMUSG00000037010.7_Apln,1241.132833684157,4.92391920005866,0.5692925914895812,8.649188964808044,5.186671691217575e-18,5.347211529279072e-16,Apln
ENSMUSG00000092060.4_Bend4,13.407111395842286,4.91967187140019,1.1342830749084718,4.337252296387454,1.4427498377051436e-05,0.00014945231572400172,Bend4
ENSMUSG00000052581.13_Lrrtm4,13.94815777370748,4.906782215648596,1.2482717255673543,3.9308606572967157,8.46423197300563e-05,0.0007034572829772432,Lrrtm4
ENSMUSG00000010122.14_Slc47a1,12.969539536416661,4.8768049313978645,1.375148961624553,3.546383022851995,0.0003905580934741939,0.002599717978083412,Slc47a1
ENSMUSG00000038257.9_Glra3,16.636597820412216,4.876382622241297,1.0634065039469416,4.585624221915237,4.526320589809472e-06,5.3258065635529933e-05,Glra3
ENSMUSG00000026580.16_Selp,229.68750500047307,4.821327138301938,1.0106878004490425,4.770342667794992,1.8391278611722529e-06,2.3932152182947725e-05,Selp
ENSMUSG00000021852.13_Slc35f4,6.312557807005646,4.816306891490294,1.4271308227250095,3.374818071894687,0.0007386450328193593,0.0044084534694801185,Slc35f4
ENSMUSG00000022218.15_Tgm1,12.333253777948428,4.776972767671047,1.182233833038062,4.0406327700801405,5.330717554971337e-05,0.00047372000026733483,Tgm1
ENSMUSG00000106716.1_AC152063.4,6.205804317521896,4.757515761843404,1.6250516213537742,2.9276090059711968,0.0034157930037212168,0.015552453949645498,AC152063.4
ENSMUSG00000111111.1_AC124456.1,8.884799563588494,4.7338711720352995,1.3596626582637221,3.4816512340497856,0.0004983322883325586,0.0031825646142772546,AC124456.1
ENSMUSG00000064325.4_Hhip,17.299814763432916,4.728065440750665,1.0929701589937577,4.325887035290658,1.5191926763492035e-05,0.00015617558667732688,Hhip
ENSMUSG00000030208.15_Emp1,3527.099395704865,4.692152653447597,0.5462006269176997,8.590529600682059,8.656936333682793e-18,8.872079130141183e-16,Emp1
ENSMUSG00000031594.9_Fgl1,5.753668299575033,4.655671249737369,1.4214683581858003,3.2752549312313475,0.0010556666286275424,0.005909549453079843,Fgl1
ENSMUSG00000114353.1_AC163660.3,7.936130642570073,4.6429849408436334,1.4883416399183325,3.119569335638826,0.0018111562951422314,0.00924356104561893,AC163660.3
ENSMUSG00000026180.8_Cxcr2,7.897482123963619,4.624319119324692,1.2861974407461807,3.595341564854862,0.00032396624272341225,0.0022143233322689426,Cxcr2
ENSMUSG00000014813.9_Stc1,942.1038488937145,4.60883887055589,0.8204647555730291,5.617351433136191,1.939067756558868e-08,4.012503410226953e-07,Stc1
ENSMUSG00000020609.14_Apob,7.761264161442229,4.563466758368078,1.3231716210617759,3.4488850015587054,0.0005629063762266425,0.0035273293908268622,Apob
ENSMUSG00000019787.9_Trdn,16.373897817640984,4.557309977629162,1.0994577540167052,4.1450523778469055,3.3973604462862835e-05,0.0003196213086891821,Trdn
ENSMUSG00000062480.11_Acat3,84.56633035272523,4.555181536180775,1.007356277700292,4.521917058560317,6.128207352354756e-06,6.941828079972817e-05,Acat3
ENSMUSG00000056457.6_Prl2c3,11.091809210126137,4.550018736261012,1.1493184287501612,3.958884346098043,7.530068731968489e-05,0.0006390043627520541,Prl2c3
ENSMUSG00000027790.14_Sis,10.840176919841992,4.544614471074764,1.2245207271985605,3.711341400869434,0.00020616382406003403,0.0015072846908905824,Sis
ENSMUSG00000032925.16_Itgbl1,18.917339639098305,4.53678541560431,0.9599925261281309,4.725854933373493,2.291491997109155e-06,2.9033387995560036e-05,Itgbl1
ENSMUSG00000022500.14_Litaf,8142.308536956653,4.521557402097581,0.43801872219285565,10.322749172595367,5.560770975318601e-25,1.3758936184645452e-22,Litaf
ENSMUSG00000113370.1_AC123620.1,10.216431512448247,4.521045730482383,1.134606630449703,3.984681218274267,6.75707745163649e-05,0.0005819621156755047,AC123620.1
ENSMUSG00000022346.15_Myc,206.93146570377456,4.517242825498805,0.3406361168566261,13.261197512417963,3.886397512835139e-40,3.7395780512391444e-37,Myc
ENSMUSG00000054203.7_Ifi205,8.25641096638523,4.502489481762792,1.6973325485819357,2.652685524427415,0.007985423046239743,0.030948204779787953,Ifi205
ENSMUSG00000066687.5_Zbtb16,1151.5840300595855,4.4956368889876215,0.227081031189732,19.797500766285506,3.1283396648009655e-87,9.03047383239212e-84,Zbtb16
ENSMUSG00000038112.15_AW551984,5.121587890622163,4.493800288208707,1.4804137252563099,3.035502989159789,0.002401348431601783,0.011650239449675878,AW551984
ENSMUSG00000035095.11_Fam167a,82.23703080684047,4.479200822374362,0.6716346498084889,6.669103244824504,2.5737115564576312e-11,9.862098265010216e-10,Fam167a
ENSMUSG00000069476.13_Zfp616,30.377048935254326,4.470098952344718,0.7520135029723888,5.944173787673123,2.7785469866058696e-09,6.874919115430523e-08,Zfp616
ENSMUSG00000027555.8_Car13,77.14485591955811,4.468025278523117,0.5564581958203297,8.02939971427029,9.795074055090063e-16,7.281145177431755e-14,Car13
ENSMUSG00000017493.12_Igfbp4,2878.3750296691965,4.43779950641484,0.31306467551818123,14.17534411721617,1.3020333178446426e-45,1.734709005005324e-42,Igfbp4
ENSMUSG00000027221.5_Chst1,141.57329907847313,4.436484538871457,0.814039477902511,5.449962390402359,5.038047299626296e-08,9.536500462243437e-07,Chst1
ENSMUSG00000020722.5_Cacng1,4.756312380920614,4.4284453406206365,1.5373771158438028,2.880519876991954,0.003970199172791115,0.017595662659350593,Cacng1
ENSMUSG00000071713.4_Csf2rb,96.43412964901289,4.407109003713433,0.6845050067469158,6.438388266373758,1.2074879858844594e-10,3.998793865299968e-09,Csf2rb
ENSMUSG00000067028.11_Cntnap5b,7.201805224860909,4.38853274067932,1.5069483407605633,2.9121985286266745,0.0035889445174878873,0.01614978411090938,Cntnap5b
ENSMUSG00000029082.17_Bst1,118.6726665516747,4.386413256701499,0.39726677687472167,11.041480214402014,2.4102940738422737e-28,8.519651705907792e-26,Bst1
ENSMUSG00000000204.16_Slfn4,74.9552510310663,4.377647606475409,0.5177496202911669,8.455144021184509,2.787430868971994e-17,2.6526539917909303e-15,Slfn4
ENSMUSG00000046223.10_Plaur,4753.404237897829,4.344452442261196,0.5158646600934779,8.421690374126335,3.710907170457371e-17,3.43705412793164e-15,Plaur
ENSMUSG00000052562.15_Slc22a30,8.991836306515822,4.312795045048389,1.1917171544535616,3.6189753826493645,0.0002957717696796021,0.0020466508393330836,Slc22a30
ENSMUSG00000113961.1_AC132221.1,11.546782288499367,4.310054636863331,1.0741167730229448,4.012649969828989,6.004091020108034e-05,0.0005259622852009912,AC132221.1
ENSMUSG00000041498.13_Kif14,8.639652155054067,4.2980461509270045,1.167866020206274,3.680256190832458,0.00023299974432901594,0.0016696547669749922,Kif14
ENSMUSG00000111602.1_AC156791.1,8.868849619540482,4.274583666050806,1.0908274034079053,3.9186617907621115,8.904195191156604e-05,0.0007326397183412465,AC156791.1
ENSMUSG00000028175.15_Depdc1a,14.312722897143088,4.269957556222005,1.3016845253864517,3.280332118071631,0.0010368495191698205,0.005819259128976439,Depdc1a
ENSMUSG00000097487.7_Ptges3l,6.289329968240175,4.2692804469108205,1.3352876384965955,3.1972739983705805,0.0013873307738357188,0.007404797843708675,Ptges3l
ENSMUSG00000040035.14_Disp2,48.6738914861583,4.263908443527404,0.5871504356333921,7.2620374349679,3.813026295427616e-13,1.9424004540237148e-11,Disp2
ENSMUSG00000068699.12_Flnc,18.854118369395966,4.246945337846409,0.8329822040461314,5.098482677321649,3.42386858521491e-07,5.376373879956685e-06,Flnc
ENSMUSG00000049608.8_Gpr55,27.364410157272854,4.241924367908753,0.6878204162051766,6.16719752419124,6.951090637300104e-10,1.9481050135604823e-08,Gpr55
ENSMUSG00000032271.13_Nnmt,18.59939999960689,4.236560445164568,0.9993840613757307,4.239171514635334,2.243462081803325e-05,0.00022153228766723826,Nnmt
ENSMUSG00000102692.1_Dchs2,6.505077708268616,4.22711459258083,1.2488657426764491,3.3847630278669376,0.0007123972825143135,0.004281170417813729,Dchs2
ENSMUSG00000113667.1_AC122840.3,8.716784983646576,4.219323329442206,1.177786485861638,3.5824178491532437,0.00034042869017557374,0.002312245064251348,AC122840.3
ENSMUSG00000111398.1_AC107851.2,29.580216064212358,4.211499935971017,0.670014753372635,6.285682389487253,3.264166833071097e-10,9.832238182398505e-09,AC107851.2
ENSMUSG00000059857.15_Ntng1,8.684442965186921,4.211096179896937,1.237669654638598,3.402439547672828,0.000667871287305342,0.004057359065636101,Ntng1
ENSMUSG00000020848.7_Doc2b,66.20608881659842,4.210392996898352,0.38721549905797714,10.87351360454695,1.5414771695571093e-27,4.767568674415916e-25,Doc2b
ENSMUSG00000031465.6_Angpt2,2009.917360076672,4.2071630453884215,0.46859275425756053,8.978292999972354,2.749999322770671e-19,3.196643508079733e-17,Angpt2
ENSMUSG00000008318.10_Relt,36.55781271430013,4.191946266767862,0.8614438595592735,4.866186252592849,1.1377230519589404e-06,1.5614392440514144e-05,Relt
ENSMUSG00000114676.1_CT025538.3,12.624152856525399,4.1888219799923085,0.9874788139759622,4.241936050381204,2.2159984116458015e-05,0.00021907016261247308,CT025538.3
ENSMUSG00000113623.1_AC122357.2,17.435185927792308,4.174508039683508,1.0401475300958258,4.013380716578659,5.98552561231537e-05,0.0005249078663559606,AC122357.2
ENSMUSG00000021260.8_Hhipl1,41.3613928263843,4.150202405602236,0.7210844713451219,5.755501013439364,8.63852037768059e-09,1.9380721883604643e-07,Hhipl1
ENSMUSG00000055044.12_Pdlim1,1339.7012245372018,4.149281893966914,0.6931498774739375,5.986125120714498,2.1489907776097704e-09,5.4897522519470834e-08,Pdlim1
ENSMUSG00000032717.14_Mdfi,13.82791820030565,4.137434476846739,1.06523711339056,3.8840502502561454,0.00010273066140857148,0.0008298950819013331,Mdfi
ENSMUSG00000058186.13_Zfp980,51.955456243835606,4.131555945518088,0.7001399701741808,5.901042822180599,3.6121112987951095e-09,8.836407866543969e-08,Zfp980
ENSMUSG00000052372.10_Il1rapl1,14.13085191503908,4.123362855101479,1.0636665121411932,3.8765560521417783,0.00010594541169865748,0.0008517663021905929,Il1rapl1
ENSMUSG00000040829.14_Zmynd15,18.099768657205765,4.11679209157777,1.1434982530316251,3.600173485760379,0.00031800493405885087,0.0021778980361434825,Zmynd15
ENSMUSG00000021922.16_Itih4,5.717846520657224,4.096793790935104,1.3295422599271582,3.081356579940193,0.002060597181828082,0.010255615858983443,Itih4
ENSMUSG00000021879.13_Dnah12,7.360309702100128,4.0850305980892205,1.3037237291958779,3.133356022144984,0.001728196810025603,0.00887842600721095,Dnah12
ENSMUSG00000070501.14_Ifi214,20.290196929464614,4.071812796398359,1.0779315687033681,3.777431624250784,0.00015845398753757675,0.0012079326866861043,Ifi214
ENSMUSG00000034641.2_Cd300ld,16.523081201555534,4.068398885254234,1.1849645466273313,3.4333507249932396,0.0005961703794558532,0.0036930153691614367,Cd300ld
ENSMUSG00000036510.17_Cdh8,11.524877072736995,4.054322408610117,1.116173174855331,3.6323417368775277,0.0002808608320779725,0.0019599152343233216,Cdh8
ENSMUSG00000050395.8_Tnfsf15,5.78021041529564,4.04355971739156,1.3219877334713444,3.058696850971355,0.0022230197591972855,0.01091655861335327,Tnfsf15
ENSMUSG00000025185.14_Loxl4,64.35219365222584,4.040485074243453,0.5055042206296421,7.992979898784497,1.3171561148539844e-15,9.585354583727315e-14,Loxl4
ENSMUSG00000030378.15_Sult2a8,13.07597115468074,4.032998672090916,1.1821156787451135,3.4116785223356363,0.0006456420830166032,0.00395002503632906,Sult2a8
ENSMUSG00000037411.10_Serpine1,97.33654117568939,4.017527208154501,0.6281476551896861,6.3958325323069145,1.5967493398279505e-10,5.121425660337056e-09,Serpine1
ENSMUSG00000025176.14_Hoga1,19.379152670683954,4.009026794327413,0.7496043020779813,5.348190749724851,8.883781037448439e-08,1.5846250007065596e-06,Hoga1
ENSMUSG00000111640.1_AC109138.8,5.528558514283241,3.9960560390308664,1.2632857716166954,3.1632241325071653,0.0015603215322668852,0.008186843059334278,AC109138.8
ENSMUSG00000075249.12_Fsip2,84.86782310933836,3.9658328237718683,1.1381035148946588,3.484597641488648,0.0004928775936939839,0.0031535426386331,Fsip2
ENSMUSG00000113680.1_AC158115.2,5.449650767889866,3.9637935096331267,1.4961491574258472,2.649330442729994,0.008065143103220852,0.031201313055122887,AC158115.2
ENSMUSG00000113978.1_AC126673.3,15.435886301152394,3.954384440383903,1.316446793727052,3.0038315708821512,0.002666028708284011,0.012724060961002773,AC126673.3
ENSMUSG00000053153.14_Spag16,6.819613746263394,3.92652631023763,1.2007263374662829,3.2701259127231306,0.001074996228400729,0.006002235549935728,Spag16
ENSMUSG00000074968.11_Ano3,6.981416643677316,3.9198115704804906,1.2610925350509183,3.1082664130766764,0.0018818834284696072,0.00952490385186838,Ano3
ENSMUSG00000027456.8_Sdcbp2,267.20954925097817,3.917576150535033,0.394372558731529,9.933693569186545,2.970440530533169e-23,5.780677526835336e-21,Sdcbp2
ENSMUSG00000063851.12_Rnf183,30.529903336307214,3.9044594777669244,0.5980268551705877,6.528903249091002,6.625302862407213e-11,2.3757084096676277e-09,Rnf183
ENSMUSG00000005338.13_Cadm3,83.80863261942103,3.9039550866332666,0.5551918442749004,7.031722686294079,2.039989532546595e-12,9.201202787423704e-11,Cadm3
ENSMUSG00000048703.9_Speer4b,5.468993711460258,3.9019022395382135,1.5607838982112139,2.49996315570023,0.01242062234695626,0.044200247456941046,Speer4b
ENSMUSG00000041515.9_Irf8,204.3985357849588,3.897024900282775,0.9776459577095229,3.986131042174937,6.715942979597999e-05,0.0005789951837065075,Irf8
ENSMUSG00000031994.13_Adamts8,140.92170787113997,3.8946104259148813,0.44625798348884027,8.727262189164342,2.6091172890708257e-18,2.7895007065868334e-16,Adamts8
ENSMUSG00000056300.14_Zfp981,49.35228107210433,3.8845868427794947,0.6953121858338372,5.586824051013852,2.312598146242993e-08,4.723372628883094e-07,Zfp981
ENSMUSG00000005672.12_Kit,394.26815608630153,3.8683885064358803,0.7209098523848174,5.365980910982137,8.051045684210563e-08,1.45103133455283e-06,Kit
ENSMUSG00000045094.7_Arhgef37,21.32341383143119,3.8661449186479317,0.6464195414706768,5.980860216341881,2.219622926298913e-09,5.636930950659409e-08,Arhgef37
ENSMUSG00000023045.12_Soat2,13.077683553400957,3.8614094465506863,0.9121167742116808,4.23345952593406,2.3012361370186107e-05,0.00022646255621114968,Soat2
ENSMUSG00000010461.15_Eya4,8.53534290164227,3.858556111150093,1.3485592945531781,2.861243199861345,0.004219832105778134,0.018423869945066115,Eya4
ENSMUSG00000087194.9_Skint6,5.264776122490143,3.8382525467048865,1.4308019232054907,2.6825883334751706,0.0073054855928076255,0.028860094743899646,Skint6
ENSMUSG00000039529.8_Atp8b1,241.33504329172672,3.83397678133035,0.41444787137653577,9.250805821722006,2.2280650475819032e-20,3.1121037600095616e-18,Atp8b1
ENSMUSG00000038760.13_Trhr,17.51271580754196,3.8296437138929407,0.8624870300225174,4.440233395501562,8.986136675468506e-06,9.731461240132881e-05,Trhr
ENSMUSG00000004709.14_Cd244,12.982611857479771,3.828317176770964,1.1885450614306907,3.2210113869495975,0.001277390726734989,0.006940465709448837,Cd244
ENSMUSG00000048572.4_Tmem252,13466.499256106288,3.8205409125599044,0.4306196101738189,8.872194443299387,7.171841480246417e-19,8.065993145316101e-17,Tmem252
ENSMUSG00000009734.18_Pou6f2,8.803662700231238,3.8202372011276977,1.3037490890938948,2.930193572585935,0.0033875091106121713,0.015456179609010223,Pou6f2
ENSMUSG00000028874.14_Fgr,51.82905817634662,3.8059431882856107,0.5153437833570116,7.385250993993248,1.5216606197297624e-13,8.13430923880231e-12,Fgr
ENSMUSG00000062438.4_Adam1b,6.7554884779310145,3.797340801542147,1.514250734957426,2.5077358153957983,0.012150747458318593,0.043436727756053256,Adam1b
ENSMUSG00000042759.12_Apobr,14.1427283364269,3.790532573053085,1.0507544207575874,3.6074390915435166,0.00030923409840604116,0.0021295962562197348,Apobr
ENSMUSG00000029679.7_Hyal6,9.690141623617345,3.7710555540152986,1.1296889887097186,3.338136063734173,0.0008434243737684908,0.004913592382667428,Hyal6
ENSMUSG00000010803.13_Gabra1,15.948207149231717,3.7583668912404278,1.0208723281938716,3.681524895370349,0.00023184314567410288,0.0016627425602796942,Gabra1
ENSMUSG00000005667.8_Mthfd2,172.67875461077645,3.720819941153304,0.48375503482553406,7.6915373965982905,1.453774265623185e-14,8.99263224306913e-13,Mthfd2
ENSMUSG00000063446.4_Plppr1,15.171340422937519,3.7200252846535102,0.8239189358116196,4.515037976386617,6.330542038739964e-06,7.147652419229216e-05,Plppr1
