ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSMUSG00000000204.16_Slfn4,74.9552510310663,4.377647606475409,0.5177496202911669,8.455144021184509,2.787430868971994e-17,2.6526539917909303e-15,Slfn4
ENSMUSG00000000214.11_Th,5.940186243637318,-0.3230190668439516,0.9810848561489474,-0.3292468177644678,0.741969138312633,0.8486927404289264,Th
ENSMUSG00000000244.17_Tspan32,12.879106617475987,1.2216417205243482,0.8700038691550197,1.4041796408455658,0.16026536280955417,0.3105612087560392,Tspan32
ENSMUSG00000000247.11_Lhx2,8.581513194595612,-0.16962990607218534,0.9231039182847669,-0.18376035754173503,0.8542014565722719,0.9187015168797659,Lhx2
ENSMUSG00000000253.13_Gmpr,423.4779971365085,1.8982026547338746,0.2998044134976612,6.33147001602991,2.4283636552498046e-10,7.483853827211143e-09,Gmpr
ENSMUSG00000000266.11_Mid2,182.47817455616814,-0.44693234642865737,0.17710242887586145,-2.5235811234521863,0.011616625426753084,0.041942871042602345,Mid2
ENSMUSG00000000275.16_Trim25,1374.6900487590501,-0.13335033055582163,0.17197049434839082,-0.7754256395034281,0.43808818952635564,0.6177892397489398,Trim25
ENSMUSG00000000276.11_Dgke,680.7948441635681,-0.9010778122126035,0.18571562257619897,-4.8519225238732515,1.2227039037421288e-06,1.657060376589489e-05,Dgke
ENSMUSG00000000278.10_Scpep1,547.6163332347014,0.7929875991645849,0.2461401775588717,3.221691017814101,0.0012743648319400028,0.006932160455151021,Scpep1
ENSMUSG00000000282.12_Mnt,162.96708660205854,-0.18227240248419366,0.20772608367548415,-0.877465165948755,0.3802340312141309,0.5646620441249033,Mnt
ENSMUSG00000000290.13_Itgb2,117.76351768122177,2.847247971956918,1.2705893563045154,2.2408876304757377,,,Itgb2
ENSMUSG00000000295.13_Hddc2,226.0509140823284,-0.26887659157635035,0.23071480377561354,-1.1654067583710486,0.24385438292408268,0.4199202537527453,Hddc2
ENSMUSG00000000296.8_Tpd52l1,656.2416112723664,-1.4515695212805682,0.164041746963103,-8.848781167924662,8.848027399382131e-19,9.823579138288366e-17,Tpd52l1
ENSMUSG00000000301.16_Pemt,36.56833730560011,2.6262369037770124,0.4211194983844429,6.236322264469223,4.479777609924736e-10,1.3106376385793316e-08,Pemt
ENSMUSG00000000305.12_Cdh4,22.960855665066834,-0.4675439911286841,0.4564572062240392,-1.0242887717697753,0.3056988997727418,0.4885766304386719,Cdh4
ENSMUSG00000000317.11_Bcl6b,1775.8891462919946,0.6160620629444378,0.29925065054453315,2.0586824517287323,0.039524668363868705,0.10933832551704295,Bcl6b
ENSMUSG00000000320.10_Alox12,847.8105752971353,-2.359918162772259,0.24006781350202538,-9.830214756183254,8.34406486891246e-23,1.5212547739954085e-20,Alox12
ENSMUSG00000000325.15_Arvcf,71.78665922186465,-0.3711763933739848,0.30979242368656823,-1.1981454838596106,0.23086038439175416,0.4044610416412282,Arvcf
ENSMUSG00000000326.12_Comt,550.1665689324558,-0.05819278804890786,0.170214993964301,-0.3418781547594601,0.7324425901331517,0.8427083070204519,Comt
ENSMUSG00000000339.14_Rtca,831.6590440151886,0.23912793532058754,0.1538990956129646,1.5537968846936043,0.12023287389466647,0.2522021770444015,Rtca
ENSMUSG00000000340.10_Dbt,143.3516711985414,0.0720292811875985,0.29177379821365995,0.24686685928821117,0.8050112650915691,0.8889254135407062,Dbt
ENSMUSG00000000346.8_Dazap2,5793.148498355806,0.022285902758352072,0.14731220260050043,0.1512834806956879,0.8797520997943135,0.9331744639032316,Dazap2
ENSMUSG00000000355.13_Mcts1,590.5305469628577,0.23915224418456424,0.12294814508082384,1.9451472328220158,0.05175726053912628,0.13431761350579371,Mcts1
ENSMUSG00000000359.3_Rem1,53.66406227333097,-1.2974344479918758,0.3899669043214379,-3.327037329615131,0.00087774614247591,0.005069210799494085,Rem1
ENSMUSG00000000374.8_Trappc10,276.82569939030725,-0.18261213139381696,0.2042799104628694,-0.8939309351567841,0.3713588449153592,0.5560109953262466,Trappc10
ENSMUSG00000000378.15_Ccm2,706.7456534398589,-0.03882383209890071,0.15036179694033341,-0.25820276751751503,0.7962504221598561,0.8833626256603067,Ccm2
ENSMUSG00000000384.15_Tbrg4,269.6786741038248,0.8697513734034988,0.25320704567044733,3.434941437354366,0.0005926818951252949,0.003674033795121728,Tbrg4
ENSMUSG00000000386.14_Mx1,7.835418116678579,1.3141959843121505,1.1754716815778554,1.1180158611291113,0.2635602192482426,0.44190348474148705,Mx1
ENSMUSG00000000392.17_Fap,30.567483690356276,-0.43603656405045466,0.5095608753764299,-0.855710446231453,0.39215796062924413,0.5769139605722873,Fap
ENSMUSG00000000399.10_Ndufa9,1151.864719598419,0.1651600126257602,0.1132115217080536,1.458862226511448,0.1446030315175326,0.28870599491454346,Ndufa9
ENSMUSG00000000416.16_Cttnbp2,190.05609753789102,-0.8400016842688183,0.27271715680518827,-3.080120422599088,0.0020691691491028755,0.010286455126998221,Cttnbp2
ENSMUSG00000000420.15_Galnt1,1208.2935210759229,1.2928732501658229,0.13355412815372739,9.680518813148645,3.648597106690335e-22,6.135310862900641e-20,Galnt1
ENSMUSG00000000439.9_Mkrn2,633.5378944278625,-0.268149728423766,0.19083431353769628,-1.405144197879263,0.1599784035953894,0.31023884465878776,Mkrn2
ENSMUSG00000000441.17_Raf1,1506.2951199892345,-0.0128439950112107,0.12656015170766746,-0.10148530037225424,0.9191652259144434,0.9559804067037867,Raf1
ENSMUSG00000000486.13_Sept1,59.39715205154666,-0.7696079869578875,0.32596640480273054,-2.3610040041508005,0.018225533826189466,0.059827251257224476,Sept1
ENSMUSG00000000489.6_Pdgfb,1655.9232804892624,-0.9435461974027303,0.22070617643398197,-4.275123662816775,1.9103123200204273e-05,0.00019114159088823686,Pdgfb
ENSMUSG00000000530.16_Acvrl1,18378.58299972339,0.6651802454876365,0.15143999182156417,4.392368472070393,1.1212246186393464e-05,0.00011834009990757757,Acvrl1
ENSMUSG00000000531.4_Grasp,2558.460854699775,1.0654402400576768,0.31645095728427874,3.366841576973191,0.0007603435435159564,0.00450689602111443,Grasp
ENSMUSG00000000532.10_Acvr1b,39.1195748011567,0.04868126322221498,0.36342297075277546,0.13395208101837686,0.8934404666454516,0.940921128681699,Acvr1b
ENSMUSG00000000538.18_Tom1l2,2654.211786348726,0.06131746099794279,0.16390168022053436,0.37411124105279703,0.7083215558103073,0.8271392493685629,Tom1l2
ENSMUSG00000000552.9_Zfp385a,27.81379722172282,-0.35044843866121633,0.5952954188445715,-0.5886966833062705,0.5560647632119996,0.7175029202735479,Zfp385a
ENSMUSG00000000555.7_Itga5,1518.4042905478775,1.6246350804628187,0.25042086764483507,6.487618606796752,8.720368622199964e-11,3.01470627817372e-09,Itga5
ENSMUSG00000000560.9_Gabra2,17.846517012736363,0.12403446900846425,0.6463116607455874,0.19191123499981053,0.847811736765829,0.9158101085683023,Gabra2
ENSMUSG00000000561.14_Wdr77,488.7598475186089,0.6020542516933752,0.17948357604695858,3.3543696027978562,0.0007954603466106573,0.0046798142674241115,Wdr77
ENSMUSG00000000563.17_Atp5f1,3106.7557817116153,0.27767629674509187,0.11120853343847514,2.496897388712649,0.01252852040188259,0.0444933306050044,Atp5f1
ENSMUSG00000000567.5_Sox9,329.76169819115444,-1.8989635507428324,0.3996719871758194,-4.751305099367548,2.0210790830637427e-06,2.6026089010159125e-05,Sox9
ENSMUSG00000000568.15_Hnrnpd,864.5308751454506,0.4561330416591595,0.18453454137071623,2.471803047120712,0.013443355663685664,0.047152474705353525,Hnrnpd
ENSMUSG00000000579.14_Dynlt1c,139.05199888267293,0.15876286157534622,0.25584271742032444,0.6205486838795353,0.5348966125270986,0.6999931491476651,Dynlt1c
ENSMUSG00000000581.8_C1d,961.6898137136433,0.19049575446184255,0.14185921859165854,1.3428507244931625,0.17932031474716115,0.3366097628890109,C1d
ENSMUSG00000000594.7_Gm2a,1118.4990177540972,-0.748629113234518,0.13662683751398286,-5.479370867805534,4.268408347964489e-08,8.232609419459348e-07,Gm2a
ENSMUSG00000000600.15_Krit1,884.1122902489831,0.14203992831239495,0.16860611799901373,0.8424363836739649,0.3995437346029097,0.583531282850358,Krit1
ENSMUSG00000000605.9_Clcn4,1327.0181490547202,0.11788682803118326,0.12789878747392447,0.9217196688062238,0.3566748183692927,0.5411359367691091,Clcn4
ENSMUSG00000000628.10_Hk2,28.48269430453839,3.5467905061755483,1.8985477677381173,1.868159741064143,,,Hk2
ENSMUSG00000000631.20_Myo18a,1037.7849131730532,0.2814294015897029,0.1750867630302345,1.6073710925885636,0.10797298745508094,0.23288818713848095,Myo18a
ENSMUSG00000000632.13_Sez6,20.662773600118797,-0.9951955459499024,0.6139119072773577,-1.6210722322743378,0.10500214835860759,0.2283859361510842,Sez6
ENSMUSG00000000682.7_Cd52,43.52250340565717,4.253452781546787,1.494998360101318,2.845122038300112,,,Cd52
ENSMUSG00000000686.11_Abhd15,14.685472491081025,0.9292629617222369,0.5827314114698382,1.594667703562321,0.1107865638497785,0.2373350821888231,Abhd15
ENSMUSG00000000693.10_Loxl3,45.47053952240016,-0.6103646687052254,0.4383501192318094,-1.392413602566972,0.1637971877088582,0.3151382452625887,Loxl3
ENSMUSG00000000708.14_Kat2b,282.5589472001013,-0.047906022344422476,0.19090403093060332,-0.2509429586734975,0.8018582105799635,0.8867439795201743,Kat2b
ENSMUSG00000000711.3_Rab5b,2547.0716171536833,-0.28089396442011866,0.1563615526911936,-1.7964388277396457,0.07242475335122332,0.17340292065844454,Rab5b
ENSMUSG00000000732.9_Icosl,190.97314917398893,1.8845693891918063,0.3585396411233202,5.256237171676105,1.4703265229699842e-07,2.4772427410350317e-06,Icosl
ENSMUSG00000000738.18_Spg7,543.495153313356,-0.002735846569742932,0.20459823492453352,-0.013371799472033836,0.9893311655922533,0.9940950158413777,Spg7
ENSMUSG00000000739.14_Sult5a1,34.720459195749775,-2.182634141892579,0.4464902130105469,-4.888425498009789,1.0164565040254253e-06,1.4209061057078585e-05,Sult5a1
ENSMUSG00000000740.12_Rpl13,5850.6683566459105,0.36061525982524517,0.22431478160010718,1.6076303899942048,0.10791615230223539,0.23282358717921237,Rpl13
ENSMUSG00000000743.9_Chmp1a,1558.751456996204,-0.2744465725541408,0.14094004499608803,-1.9472575914230648,0.05150386024836681,0.13380033890831156,Chmp1a
ENSMUSG00000000751.13_Rpa1,692.9550297673624,-0.4147112826553314,0.1442781792280091,-2.8743867220554886,0.0040481295540015835,0.017881561814666522,Rpa1
ENSMUSG00000000753.15_Serpinf1,13.806725295803645,0.6490622415087207,0.8379445364557876,0.7745885476549881,0.43858282666371295,0.618184778468059,Serpinf1
ENSMUSG00000000759.14_Tubgcp3,806.8023810411944,-0.12341017490063105,0.20726328749260095,-0.5954270840417729,0.5515580258393268,0.7137417276065884,Tubgcp3
ENSMUSG00000000766.18_Oprm1,8.104125913089007,1.8404080941083831,0.9249152623497515,1.9898126553051116,0.04661157682809123,0.12466221597630328,Oprm1
ENSMUSG00000000776.12_Polr3d,310.63428972231,1.3837164843360032,0.29008938598827805,4.769965917994382,1.8425709169145301e-06,2.3958955165885635e-05,Polr3d
ENSMUSG00000000782.15_Tcf7,1179.467406269861,-1.0422393892216641,0.26129105258161733,-3.9888062714895627,6.640662526607923e-05,0.0005733612909314519,Tcf7
ENSMUSG00000000787.12_Ddx3x,4444.773928315215,0.2505805129626252,0.16852777814945508,1.486879585752347,0.13704661683831587,0.27794466084773195,Ddx3x
ENSMUSG00000000792.2_Slc5a5,53.34761131650458,-0.46331783291311457,0.46006705973543194,-1.007065868135728,0.3139031220477798,0.49764778708169766,Slc5a5
ENSMUSG00000000794.9_Kcnn3,15.219266778112221,-0.03646061339842122,0.8000807554899579,-0.04557116659566854,0.963652051010858,0.9811049658051022,Kcnn3
ENSMUSG00000000804.14_Usp32,300.85241757367044,-0.5639779479279453,0.15435189933989651,-3.6538452091607634,0.0002583420493422548,0.001827065861416028,Usp32
ENSMUSG00000000805.18_Car4,11675.974877406647,-1.3626736521796106,0.2022777157864171,-6.736647420017553,1.620828391548307e-11,6.336963372825435e-10,Car4
ENSMUSG00000000811.13_Txnrd3,269.3512196893978,-0.09364670685683112,0.25558176913668196,-0.36640605146899197,0.714062104830868,0.8310970805504088,Txnrd3
ENSMUSG00000000823.16_Zfp512b,346.3005512232809,-0.5137197738705119,0.18557170532400138,-2.7683087406756117,0.00563480479048965,0.02322027574857976,Zfp512b
ENSMUSG00000000826.16_Dnajc5,2048.844729887696,0.1962337474232788,0.1343792548719019,1.4602979277593122,0.14420821133508002,0.2880919109576047,Dnajc5
ENSMUSG00000000827.18_Tpd52l2,1992.2539441707875,0.7339795979776864,0.12731887573586492,5.764892234050172,8.171003505416553e-09,1.8451340379897612e-07,Tpd52l2
ENSMUSG00000000838.17_Fmr1,579.433962716907,-0.15183571243100594,0.14831077472469223,-1.0237672395202373,0.3059452275513064,0.4888800942142842,Fmr1
ENSMUSG00000000861.15_Bcl11a,15.096033361238351,0.42905433076666255,0.7869359078117033,0.5452214424422045,0.585601225799353,0.7403367321784522,Bcl11a
ENSMUSG00000000876.11_Pxmp4,433.0588641551074,-0.8078986389130165,0.1466821442617868,-5.507818575866619,3.6330753952862594e-08,7.158687809597044e-07,Pxmp4
ENSMUSG00000000881.12_Dlg3,9.38904995107401,-0.8618556152585176,0.8328480229008436,-1.0348293945114253,0.30074859276094545,0.48284813001664584,Dlg3
ENSMUSG00000000884.16_Gnb1l,92.56116243607056,0.43074433969622883,0.2555842827682158,1.6853318796870704,0.09192455831787563,0.2067705649435852,Gnb1l
ENSMUSG00000000901.16_Mmp11,68.14981122395803,-1.3553102932345629,0.3361862844166963,-4.031426491970393,5.5439336473231603e-05,0.0004906537085929338,Mmp11
ENSMUSG00000000902.13_Smarcb1,1293.1065200620292,0.25347784734822537,0.14505622963479672,1.7474454422702022,0.08056010079458158,0.18751524603711237,Smarcb1
ENSMUSG00000000915.15_Hip1r,2494.9379112453457,0.15306309591816084,0.13717105740404,1.1158556244653746,0.2644839392801339,0.4430233876529903,Hip1r
ENSMUSG00000000916.15_Nsun5,385.0887145724886,0.12692133661725388,0.1873859172755128,0.6773259082785925,0.49819919620683883,0.6695228179936723,Nsun5
ENSMUSG00000000934.8_Top1mt,111.32499214826657,1.0874886775209551,0.2273769378283665,4.782757160455017,1.7290696626509249e-06,2.2618947550690346e-05,Top1mt
ENSMUSG00000000948.16_Gm38393,17.548594328764512,2.124645798983432,0.662916369093169,3.2049982441824807,0.0013506330449512718,0.007256640696484258,Gm38393
ENSMUSG00000000957.10_Mmp14,162.52267185499508,1.4114656813174895,0.7582075213180123,1.861582273496709,0.0626619938474746,0.15557708334837445,Mmp14
ENSMUSG00000000958.9_Slc7a7,318.2818241295379,0.32809180290935147,0.2527251717225056,1.2982157680343733,0.19421320124838204,0.35686109119689974,Slc7a7
ENSMUSG00000000959.6_Oxa1l,457.71909011806423,-0.12200344821464522,0.14466166069211656,-0.8433709915324779,0.39902099034064664,0.5830628155488061,Oxa1l
ENSMUSG00000000976.13_Heatr6,326.0419292171973,-0.006278944370151199,0.2431822145993539,-0.0258199160678582,0.9794009764188579,0.9883601300224099,Heatr6
ENSMUSG00000000982.5_Ccl3,524.8249164807036,5.7681454527238225,1.6662832802372396,3.4616835691363197,,,Ccl3
ENSMUSG00000001016.12_Ilf2,1255.5126632083018,0.5094119454736001,0.1288071852752964,3.9548410625140717,7.658554737994454e-05,0.0006476863674905466,Ilf2
ENSMUSG00000001017.15_Chtop,3302.233864516762,0.03683333021589387,0.1262800652852015,0.2916796893690733,0.7705315398106207,0.8681763120947146,Chtop
ENSMUSG00000001018.15_Snapin,1244.1690587504597,-0.36977190810890986,0.1396890773573879,-2.647106811099238,0.008118370643999789,0.03135820239832211,Snapin
ENSMUSG00000001020.8_S100a4,45.47727244995573,0.6386147516190099,0.5383532520147458,1.1862373808071986,0.23552856791191845,0.41015029119590063,S100a4
ENSMUSG00000001025.8_S100a6,495.5814662295678,2.5072122877645335,0.2248389231528082,11.151148798469144,7.068778762478879e-29,2.7825283674121403e-26,S100a6
ENSMUSG00000001029.15_Icam2,4596.267725551996,0.1448418608432879,0.14123351185936286,1.0255488158328752,0.3051043042659779,0.4879865684630841,Icam2
ENSMUSG00000001034.17_Mapk7,604.4737039969199,0.32305565320799196,0.19514257160570175,1.655485271869569,0.09782610154275874,0.21614339567809432,Mapk7
ENSMUSG00000001036.17_Epn2,2607.4905906070294,-1.1734750128926368,0.14267426397585498,-8.224854155134986,1.9542851110552473e-16,1.6273181790133118e-14,Epn2
ENSMUSG00000001039.12_B9d1,102.2345890167262,-0.564463485165217,0.3453413533599106,-1.634508811856482,0.10215205750382673,0.22336493321124595,B9d1
ENSMUSG00000001052.15_Sec24b,1733.8353830513365,0.37423670317211266,0.16311748786186048,2.2942770151600365,0.021774591965265128,0.0685078897072465,Sec24b
ENSMUSG00000001053.15_N4bp3,3498.000118726284,0.7412979500221865,0.18780486733189364,3.9471711279566866,7.908003473535954e-05,0.0006645639018032155,N4bp3
ENSMUSG00000001054.9_Rmnd5b,1140.4238485602286,0.5359404191079112,0.2091386856131498,2.5626077621012526,0.010388934213927378,0.03827618391517171,Rmnd5b
ENSMUSG00000001056.3_Nhp2,592.1551731440662,1.2111465563504842,0.21453389246644913,5.645478867819894,1.647221043351714e-08,3.479252252542889e-07,Nhp2
ENSMUSG00000001062.18_Vps9d1,409.62302730044553,0.026162435075577996,0.13856121998329854,0.18881498790737755,0.8502378244855584,0.9167155826749174,Vps9d1
ENSMUSG00000001065.15_Zfp276,634.0639777660739,0.013536801285992434,0.12615983435352324,0.10729881943297269,0.9145519210927714,0.9531856585224936,Zfp276
ENSMUSG00000001082.12_Mfsd10,1047.5574832919556,0.9161146278888509,0.1440458827604184,6.359880687548434,2.019105224400847e-10,6.369927593191743e-09,Mfsd10
ENSMUSG00000001089.14_Luzp1,5717.518189614629,0.40276021558423697,0.11923774477516035,3.3777912886871384,0.0007307051733858585,0.004368592890246141,Luzp1
ENSMUSG00000001098.15_Kctd10,8589.733842701662,0.22537637250768988,0.16635563374987108,1.3547865342905139,0.17548557806255416,0.33123476591580625,Kctd10
ENSMUSG00000001100.10_Poldip2,809.0155064846847,-0.22713789646770288,0.1601551732318951,-1.4182364008861632,0.15612175776349455,0.3049885906230234,Poldip2
ENSMUSG00000001103.7_Sebox,22.15041373637936,-2.033363154886416,0.5969164024012896,-3.4064454364238506,0.0006581470434607284,0.004008124751314984,Sebox
ENSMUSG00000001105.15_Ift20,919.0103058099664,-0.08838119421476351,0.13974295293955216,-0.6324554645198751,0.5270893009691067,0.693892750050043,Ift20
ENSMUSG00000001120.15_Pcbp3,212.30887658421648,-0.14222569641512653,0.19332812142189512,-0.73566998618246,0.46193155948695186,0.639049659638845,Pcbp3
ENSMUSG00000001123.15_Lgals9,5233.56539062595,0.2736063180867786,0.12718884375161416,2.1511817390297354,0.0314618577964604,0.09173446614359285,Lgals9
ENSMUSG00000001127.12_Araf,1483.2232243581138,-0.10628594026900631,0.10960996774219561,-0.9696740402204345,0.3322089941941898,0.5164012991881652,Araf
ENSMUSG00000001128.7_Cfp,32.57441099699251,0.15135162028951094,0.5528597645491896,0.2737613224809828,0.7842680486423519,0.8763296408364252,Cfp
ENSMUSG00000001131.11_Timp1,452.0268582616686,7.086668748309079,0.6870073194503323,10.315274011897067,6.010959772798518e-25,1.4459697675676435e-22,Timp1
ENSMUSG00000001134.9_Uxt,242.13668436210537,0.3915963328011022,0.2198769149684516,1.7809797488621724,0.07491575911444572,0.17779404602112905,Uxt
ENSMUSG00000001138.13_Cnnm3,230.30184676952473,-0.8878980289462725,0.3011650777558343,-2.948210448444239,0.003196193996981786,0.01475821914895349,Cnnm3
ENSMUSG00000001143.13_Lman2l,410.6496657080474,-0.20148750084988015,0.1705367223339481,-1.1814904033122184,0.2374079635678673,0.4124278765291336,Lman2l
ENSMUSG00000001150.7_Mcm3ap,441.2227452706247,-0.2359518498750806,0.1896083918650866,-1.244416703048508,0.21334623862766477,0.38192835690244487,Mcm3ap
ENSMUSG00000001151.10_Pcnt,633.2196051888345,-0.40141928652714465,0.18513607054312797,-2.1682392056259663,0.030140491282203648,0.08879627640887347,Pcnt
ENSMUSG00000001156.9_Mxd1,641.9889723806726,0.8314301247676013,0.2910952470870757,2.8562133290994427,0.00428726966574759,0.01868063160018824,Mxd1
ENSMUSG00000001157.13_Gmcl1,273.406077296728,-0.6910882105643975,0.27912491148399693,-2.475910182613778,0.013289700626020255,0.0467175999274753,Gmcl1
ENSMUSG00000001158.13_Snrnp27,706.5205937205103,-0.206072515781148,0.14388309310663658,-1.4322218916187794,0.15208032849727046,0.2992877274824139,Snrnp27
ENSMUSG00000001166.17_Oas1c,61.78064530581186,-0.9900926785803844,0.3479733433126559,-2.845311853933538,0.0044367961689527,0.019153865814122824,Oas1c
ENSMUSG00000001173.15_Ocrl,321.01391733591504,0.07020682605308756,0.24571345207685857,0.2857264242542449,0.7750876644119291,0.8708172254550216,Ocrl
ENSMUSG00000001175.14_Calm1,28769.0426610241,0.030895213032230428,0.12380592024100175,0.24954552231500338,0.8029388326505533,0.8875989648651764,Calm1
ENSMUSG00000001211.15_Agpat3,751.711707836203,-0.010940044281521365,0.13488442899390798,-0.08110679908068164,0.9353570186204017,0.9643659481222309,Agpat3
ENSMUSG00000001227.11_Sema6b,550.403282325711,1.3769568930362923,0.27800777842712904,4.952943765914155,7.309910472602982e-07,1.0639298267687701e-05,Sema6b
ENSMUSG00000001228.14_Uhrf1,280.57336560262706,2.4893829168651056,0.22403629812819106,11.111516025142981,1.1027128870500763e-28,4.151953739936375e-26,Uhrf1
ENSMUSG00000001229.8_Dpp9,768.1412970991767,0.6581998992709904,0.16274969328533484,4.044246634105946,5.2491639400959956e-05,0.0004679131211655309,Dpp9
ENSMUSG00000001240.13_Ramp2,14808.212287503964,0.2347517503264619,0.10672977684494815,2.199496309895765,0.027842651235616994,0.08340275326891843,Ramp2
ENSMUSG00000001247.16_Lsr,12422.02495612322,-0.05156018865877951,0.08817854021941546,-0.5847249062014617,0.5587327043510274,0.7197657448389583,Lsr
ENSMUSG00000001248.15_Gramd1a,1194.7658192477602,0.5931935456096195,0.1844837666495235,3.215424079759549,0.0013025194327764835,0.0070476840286437656,Gramd1a
ENSMUSG00000001260.10_Gabrg1,39.209979494577134,1.7639140256654842,0.7700264413877159,2.290718773873034,0.021979684091700737,0.06906533535345732,Gabrg1
ENSMUSG00000001270.9_Ckb,2192.3667409542727,0.4165851217826199,0.1646506565183386,2.530115157701914,0.011402509560889224,0.04132485155777388,Ckb
ENSMUSG00000001280.12_Sp1,715.2201786271957,-0.25246215067830086,0.13176713992061118,-1.9159720005337266,0.055368659723522104,0.14138151764349524,Sp1
ENSMUSG00000001281.9_Itgb7,14.224406171951198,0.5008892449429654,0.8092289644294071,0.6189709797351926,0.5359354769089457,0.7005058078683073,Itgb7
ENSMUSG00000001285.12_Myg1,420.81930900765144,-0.640465539828652,0.18995258851833172,-3.3717126195773988,0.0007470235246775227,0.004446201871963812,Myg1
ENSMUSG00000001288.14_Rarg,908.3063043893462,-1.2649854473735607,0.21275032416726372,-5.945868483749208,2.749948784265471e-09,6.843263353947982e-08,Rarg
ENSMUSG00000001289.12_Pfdn5,2217.1528150149984,-0.3226848516864769,0.1416842644255394,-2.2774925147461267,0.022756831112417233,0.07106893524469284,Pfdn5
ENSMUSG00000001300.16_Efnb2,627.7635298187379,-0.9144003082474328,0.17706395766670838,-5.164237376692042,2.4142116799689277e-07,3.883681848652489e-06,Efnb2
